"datetime","P","cloudCover","temperature","humidity","pp","icon","precipProbability","precipIntensity","dewPoint","apparentTemperature","Rad","ForecastOrNot","GHI","TOA"
2019-03-03 23:00:00,0,"0,42","8,355","0,575","szigetvar_gamma","partly-cloudy-night","0","0","0,49","6,565",0,0,0,0
2019-03-03 23:15:00,0,"0,47","8,395","0,5725","szigetvar_gamma","partly-cloudy-night","0","0","0,48","6,605",0,0,0,0
2019-03-03 23:30:00,0,"0,52","8,32","0,575","szigetvar_gamma","partly-cloudy-night","0","0","0,47","6,51",0,0,0,0
2019-03-03 23:45:00,0,"0,57","8,245","0,5775","szigetvar_gamma","partly-cloudy-night","0","0","0,46","6,415",0,0,0,0
2019-03-04 00:00:00,0,"0,62","8,17","0,58","szigetvar_gamma","partly-cloudy-night","0","0","0,45","6,32",0,0,0,0
2019-03-04 00:15:00,0,"0,595","8,1275","0,585","szigetvar_gamma","partly-cloudy-night","0","0","0,51","6,3525",0,0,0,0
2019-03-04 00:30:00,0,"0,57","8,085","0,59","szigetvar_gamma","partly-cloudy-night","0","0","0,57","6,385",0,0,0,0
2019-03-04 00:45:00,0,"0,545","8,0425","0,595","szigetvar_gamma","partly-cloudy-night","0","0","0,63","6,4175",0,0,0,0
2019-03-04 01:00:00,0,"0,52","8","0,6","szigetvar_gamma","partly-cloudy-night","0","0","0,69","6,45",0,0,0,0
2019-03-04 01:15:00,0,"0,5725","7,7775","0,605","szigetvar_gamma","partly-cloudy-night","0","0","0,6225","6,16",0,0,0,0
2019-03-04 01:30:00,0,"0,625","7,555","0,61","szigetvar_gamma","partly-cloudy-night","0","0","0,555","5,87",0,0,0,0
2019-03-04 01:45:00,0,"0,6775","7,3325","0,615","szigetvar_gamma","partly-cloudy-night","0","0","0,4875","5,58",0,0,0,0
2019-03-04 02:00:00,0,"0,73","7,11","0,62","szigetvar_gamma","partly-cloudy-night","0","0","0,42","5,29",0,0,0,0
2019-03-04 02:15:00,0,"0,7275","7,16","0,6175","szigetvar_gamma","partly-cloudy-night","0","0","0,37","5,3",0,0,0,0
2019-03-04 02:30:00,0,"0,725","7,21","0,615","szigetvar_gamma","partly-cloudy-night","0","0","0,32","5,31",0,0,0,0
2019-03-04 02:45:00,0,"0,7225","7,26","0,6125","szigetvar_gamma","partly-cloudy-night","0","0","0,27","5,32",0,0,0,0
2019-03-04 03:00:00,0,"0,72","7,31","0,61","szigetvar_gamma","partly-cloudy-night","0","0","0,22","5,33",0,0,0,0
2019-03-04 03:15:00,0,"0,7175","7,3975","0,605","szigetvar_gamma","partly-cloudy-night","0","0","0,1825","5,35",0,0,0,0
2019-03-04 03:30:00,0,"0,715","7,485","0,6","szigetvar_gamma","partly-cloudy-night","0","0","0,145","5,37",0,0,0,0
2019-03-04 03:45:00,0,"0,7125","7,5725","0,595","szigetvar_gamma","partly-cloudy-night","0","0","0,1075","5,39",0,0,0,0
2019-03-04 04:00:00,0,"0,71","7,66","0,59","szigetvar_gamma","partly-cloudy-night","0","0","0,07","5,41",0,0,0,0
2019-03-04 04:15:00,0,"0,705","7,575","0,59","szigetvar_gamma","partly-cloudy-night","0","0","0,04","5,3175",0,0,0,0
2019-03-04 04:30:00,0,"0,7","7,49","0,59","szigetvar_gamma","partly-cloudy-night","0","0","0,01","5,225",0,0,0,0
2019-03-04 04:45:00,0,"0,695","7,405","0,59","szigetvar_gamma","partly-cloudy-night","0","0","-0,02","5,1325",0,0,0,0
2019-03-04 05:00:00,0,"0,69","7,32","0,59","szigetvar_gamma","partly-cloudy-night","0","0","-0,05","5,04",0,0,0,0
2019-03-04 05:15:00,0,"0,69","7,2725","0,5925","szigetvar_gamma","partly-cloudy-night","0","0","-0,0775","5,015",0,0,0,0
2019-03-04 05:30:00,0,"0,69","7,225","0,595","szigetvar_gamma","partly-cloudy-night","0","0","-0,105","4,99",0,0,0,0
2019-03-04 05:45:00,0,"0,69","7,1775","0,5975","szigetvar_gamma","partly-cloudy-night","0","0","-0,1325","4,965",0,0,0,0
2019-03-04 06:00:00,0,"0,69","7,13","0,6","szigetvar_gamma","partly-cloudy-night","0","0","-0,16","4,94",0,0,0,0
2019-03-04 06:15:00,4.298,"0,68","7,15","0,585","szigetvar_gamma","partly-cloudy-day","0","0","-0,4775","5,1475",1,0,0,0
2019-03-04 06:30:00,16.193,"0,67","7,17","0,57","szigetvar_gamma","partly-cloudy-day","0","0","-0,795","5,355",20,0,0.0817,0.3846
2019-03-04 06:45:00,52.278,"0,66","7,19","0,555","szigetvar_gamma","partly-cloudy-day","0","0","-1,1125","5,5625",48,0,3.1516,11.2169
2019-03-04 07:00:00,96.759,"0,65","7,21","0,54","szigetvar_gamma","partly-cloudy-day","0","0","-1,43","5,77",76,0,9.6445,26.5762
2019-03-04 07:15:00,120.349,"0,62","7,8975","0,525","szigetvar_gamma","partly-cloudy-day","0","0","-1,1825","6,3625",102,0,18.0408,41.7052
2019-03-04 07:30:00,148.037,"0,59","8,585","0,51","szigetvar_gamma","partly-cloudy-day","0","0","-0,935","6,955",129,0,27.6648,56.5394
2019-03-04 07:45:00,104.956,"0,56","9,2725","0,495","szigetvar_gamma","partly-cloudy-day","0","0","-0,6875","7,5475",154,0,38.0167,71.0152
2019-03-04 08:00:00,103.256,"0,53","9,96","0,48","szigetvar_gamma","partly-cloudy-day","0","0","-0,44","8,14",178,0,48.7356,85.0707
2019-03-04 08:15:00,80.866,"0,5825","10,39","0,4675","szigetvar_gamma","partly-cloudy-day","0","0","-0,445","9,025",201,0,59.5554,98.6457
2019-03-04 08:30:00,109.454,"0,635","10,82","0,455","szigetvar_gamma","partly-cloudy-day","0","0","-0,45","9,91",223,0,70.2755,111.6821
2019-03-04 08:45:00,209.811,"0,6875","11,25","0,4425","szigetvar_gamma","partly-cloudy-day","0","0","-0,455","10,795",244,0,80.7413,124.1243
2019-03-04 09:00:00,180.924,"0,74","11,68","0,43","szigetvar_gamma","partly-cloudy-day","0","0","-0,46","11,68",263,0,90.8308,135.9189
2019-03-04 09:15:00,193.418,"0,78","12,2025","0,425","szigetvar_gamma","partly-cloudy-day","0","0","-0,1975","12,2025",281,0,100.4447,147.0154
2019-03-04 09:30:00,328.561,"0,82","12,725","0,42","szigetvar_gamma","partly-cloudy-day","0","0","0,065","12,725",297,0,109.5015,157.3665
2019-03-04 09:45:00,328.661,"0,86","13,2475","0,415","szigetvar_gamma","partly-cloudy-day","0","0","0,3275","13,2475",312,0,117.9326,166.9278
2019-03-04 10:00:00,360.448,"0,9","13,77","0,41","szigetvar_gamma","partly-cloudy-day","0","0","0,59","13,77",325,0,125.68,175.6584
2019-03-04 10:15:00,360.648,"0,915","14,3675","0,3875","szigetvar_gamma","wind","0","0","0,35","14,3675",337,0,132.6572,183.521
2019-03-04 10:30:00,387.836,"0,93","14,965","0,365","szigetvar_gamma","wind","0","0","0,11","14,965",346,0,138.8229,190.482
2019-03-04 10:45:00,402.03,"0,945","15,5625","0,3425","szigetvar_gamma","wind","0","0","-0,13","15,5625",354,0,144.1785,196.5116
2019-03-04 11:00:00,457.407,"0,96","16,16","0,32","szigetvar_gamma","wind","0","0","-0,37","16,16",360,0,148.6941,201.584
2019-03-04 11:15:00,476.998,"0,96","16,7375","0,31","szigetvar_gamma","wind","0","0","-0,345","16,7375",364,0,152.3453,205.6777
2019-03-04 11:30:00,485.295,"0,96","17,315","0,3","szigetvar_gamma","wind","0","0","-0,32","17,315",366,0,155.1128,208.775
2019-03-04 11:45:00,488.294,"0,96","17,8925","0,29","szigetvar_gamma","wind","0","0","-0,295","17,8925",366,0,156.9821,210.8629
2019-03-04 12:00:00,485.195,"0,96","18,47","0,28","szigetvar_gamma","wind","0","0","-0,27","18,47",365,0,157.9439,211.9324
2019-03-04 12:15:00,483.596,"0,955","18,7225","0,2675","szigetvar_gamma","wind","0","0","-0,695","18,7225",361,0,157.9936,211.979
2019-03-04 12:30:00,479.797,"0,95","18,975","0,255","szigetvar_gamma","wind","0","0","-1,12","18,975",356,0,157.1321,211.0026
2019-03-04 12:45:00,467.902,"0,945","19,2275","0,2425","szigetvar_gamma","wind","0","0","-1,545","19,2275",348,0,155.3639,209.0075
2019-03-04 13:00:00,438.814,"0,94","19,48","0,23","szigetvar_gamma","wind","0","0","-1,97","19,48",339,0,152.6987,206.0022
2019-03-04 13:15:00,365.646,"0,9275","19,8075","0,23","szigetvar_gamma","wind","0","0","-1,7625","19,8075",328,0,149.1355,201.9997
2019-03-04 13:30:00,373.742,"0,915","20,135","0,23","szigetvar_gamma","wind","0","0","-1,555","20,135",316,0,144.6917,197.0173
2019-03-04 13:45:00,430.318,"0,9025","20,4625","0,23","szigetvar_gamma","wind","0","0","-1,3475","20,4625",301,0,139.4059,191.0763
2019-03-04 14:00:00,342.855,"0,89","20,79","0,23","szigetvar_gamma","wind","0","0","-1,14","20,79",285,0,133.3086,184.2023
2019-03-04 14:15:00,307.87,"0,8725","20,7975","0,23","szigetvar_gamma","partly-cloudy-day","0","0","-1,17","20,7975",268,0,126.4344,176.4249
2019-03-04 14:30:00,399.031,"0,855","20,805","0,23","szigetvar_gamma","partly-cloudy-day","0","0","-1,2","20,805",249,0,118.8239,167.7773
2019-03-04 14:45:00,345.754,"0,8375","20,8125","0,23","szigetvar_gamma","partly-cloudy-day","0","0","-1,23","20,8125",229,0,110.5253,158.2967
2019-03-04 15:00:00,283.98,"0,82","20,82","0,23","szigetvar_gamma","partly-cloudy-day","0","0","-1,26","20,82",207,0,101.5948,148.0239
2019-03-04 15:15:00,144.339,"0,8075","20,2675","0,2325","szigetvar_gamma","wind","0","0","-1,535","20,2675",184,0,92.0981,137.0029
2019-03-04 15:30:00,113.352,"0,795","19,715","0,235","szigetvar_gamma","wind","0","0","-1,81","19,715",160,0,82.1131,125.281
2019-03-04 15:45:00,58.875,"0,7825","19,1625","0,2375","szigetvar_gamma","wind","0","0","-2,085","19,1625",135,0,71.733,112.9084
2019-03-04 16:00:00,44.681,"0,77","18,61","0,24","szigetvar_gamma","wind","0","0","-2,36","18,61",109,0,61.072,99.9383
2019-03-04 16:15:00,35.185,"0,765","18,8","0,24","szigetvar_gamma","partly-cloudy-day","0","0","-2,165","18,8",82,0,50.2927,86.4264
2019-03-04 16:30:00,20.391,"0,76","18,99","0,24","szigetvar_gamma","partly-cloudy-day","0","0","-1,97","18,99",55,0,39.5749,72.4305
2019-03-04 16:45:00,8.496,"0,755","19,18","0,24","szigetvar_gamma","partly-cloudy-day","0","0","-1,775","19,18",27,0,29.143,58.0107
2019-03-04 17:00:00,4.398,"0,75","19,37","0,24","szigetvar_gamma","partly-cloudy-day","0","0","-1,58","19,37",3,0,19.3363,43.2289
2019-03-04 17:15:00,3.898,"0,7525","19,0975","0,24","szigetvar_gamma","partly-cloudy-night","0","0","-1,88","19,0975",0,0,10.6396,28.1485
2019-03-04 17:30:00,3.498,"0,755","18,825","0,24","szigetvar_gamma","partly-cloudy-night","0","0","-2,18","18,825",0,0,3.7628,12.834
2019-03-04 17:45:00,0.7,"0,7575","18,5525","0,24","szigetvar_gamma","partly-cloudy-night","0","0","-2,48","18,5525",0,0,0.1783,0.8129
2019-03-04 18:00:00,0,"0,76","18,28","0,24","szigetvar_gamma","partly-cloudy-night","0","0","-2,78","18,28",0,0,0,0
2019-03-04 18:15:00,0,"0,7675","17,385","0,285","szigetvar_gamma","wind","0","0","-1,5875","17,385",0,0,0,0
2019-03-04 18:30:00,0,"0,775","16,49","0,33","szigetvar_gamma","wind","0","0","-0,395","16,49",0,0,0,0
2019-03-04 18:45:00,0,"0,7825","15,595","0,375","szigetvar_gamma","wind","0","0","0,7975","15,595",0,0,0,0
2019-03-04 19:00:00,0,"0,79","14,7","0,42","szigetvar_gamma","wind","0","0","1,99","14,7",0,0,0,0
2019-03-04 19:15:00,0,"0,805","14,5225","0,43","szigetvar_gamma","partly-cloudy-night","0","0","2,1","14,5225",0,0,0,0
2019-03-04 19:30:00,0,"0,82","14,345","0,44","szigetvar_gamma","partly-cloudy-night","0","0","2,21","14,345",0,0,0,0
2019-03-04 19:45:00,0,"0,835","14,1675","0,45","szigetvar_gamma","partly-cloudy-night","0","0","2,32","14,1675",0,0,0,0
2019-03-04 20:00:00,0,"0,85","13,99","0,46","szigetvar_gamma","partly-cloudy-night","0","0","2,43","13,99",0,0,0,0
2019-03-04 20:15:00,0,"0,8725","13,9025","0,4625","szigetvar_gamma","cloudy","0","0","2,4675","13,9025",0,0,0,0
2019-03-04 20:30:00,0,"0,895","13,815","0,465","szigetvar_gamma","cloudy","0","0","2,505","13,815",0,0,0,0
2019-03-04 20:45:00,0,"0,9175","13,7275","0,4675","szigetvar_gamma","cloudy","0","0","2,5425","13,7275",0,0,0,0
2019-03-04 21:00:00,0,"0,94","13,64","0,47","szigetvar_gamma","cloudy","0","0","2,58","13,64",0,0,0,0
2019-03-04 21:15:00,0,"0,955","13,495","0,4775","szigetvar_gamma","cloudy","0","0","2,6525","13,495",0,0,0,0
2019-03-04 21:30:00,0,"0,97","13,35","0,485","szigetvar_gamma","cloudy","0","0","2,725","13,35",0,0,0,0
2019-03-04 21:45:00,0,"0,985","13,205","0,4925","szigetvar_gamma","cloudy","0","0","2,7975","13,205",0,0,0,0
2019-03-04 22:00:00,0,"1","13,06","0,5","szigetvar_gamma","cloudy","0","0","2,87","13,06",0,0,0,0
2019-03-04 22:15:00,0,"1","12,7975","0,515","szigetvar_gamma","cloudy","0,0175","0,0527","3,0175","12,7975",0,0,0,0
2019-03-04 22:30:00,0,"1","12,535","0,53","szigetvar_gamma","cloudy","0,035","0,1054","3,165","12,535",0,0,0,0
2019-03-04 22:45:00,0,"1","12,2725","0,545","szigetvar_gamma","cloudy","0,0525","0,1581","3,3125","12,2725",0,0,0,0
2019-03-04 23:00:00,0,"1","12,01","0,56","szigetvar_gamma","cloudy","0,07","0,2108","3,46","12,01",0,0,0,0
2019-03-04 23:15:00,0,"1","11,695","0,58","szigetvar_gamma","rain","0,105","0,4121","3,665","11,695",0,0,0,0
2019-03-04 23:30:00,0,"1","11,38","0,6","szigetvar_gamma","rain","0,14","0,6134","3,87","11,38",0,0,0,0
2019-03-04 23:45:00,0,"1","11,065","0,62","szigetvar_gamma","rain","0,175","0,8147","4,075","11,065",0,0,0,0
2019-03-05 00:00:00,0,"1","10,75","0,64","szigetvar_gamma","rain","0,21","1,016","4,28","10,75",0,0,0,0
2019-03-05 00:15:00,0,"1","9,9075","0,6825","szigetvar_gamma","rain","0,2675","1,214125","4,315","8,9525",0,0,0,0
2019-03-05 00:30:00,0,"1","9,065","0,725","szigetvar_gamma","rain","0,325","1,41225","4,35","7,155",0,0,0,0
2019-03-05 00:45:00,0,"1","8,2225","0,7675","szigetvar_gamma","rain","0,3825","1,610375","4,385","5,3575",0,0,0,0
2019-03-05 01:00:00,0,"1","7,38","0,81","szigetvar_gamma","rain","0,44","1,8085","4,42","3,56",0,0,0,0
2019-03-05 01:15:00,0,"1","7,185","0,8225","szigetvar_gamma","rain","0,4375","1,727225","4,4125","3,4775",0,0,0,0
2019-03-05 01:30:00,0,"1","6,99","0,835","szigetvar_gamma","rain","0,435","1,64595","4,405","3,395",0,0,0,0
2019-03-05 01:45:00,0,"1","6,795","0,8475","szigetvar_gamma","rain","0,4325","1,564675","4,3975","3,3125",0,0,0,0
2019-03-05 02:00:00,0,"1","6,6","0,86","szigetvar_gamma","rain","0,43","1,4834","4,39","3,23",0,0,0,0
2019-03-05 02:15:00,0,"1","6,545","0,8525","szigetvar_gamma","rain","0,41","1,29925","4,2375","3,33",0,0,0,0
2019-03-05 02:30:00,0,"1","6,49","0,845","szigetvar_gamma","rain","0,39","1,1151","4,085","3,43",0,0,0,0
2019-03-05 02:45:00,0,"1","6,435","0,8375","szigetvar_gamma","rain","0,37","0,93095","3,9325","3,53",0,0,0,0
2019-03-05 03:00:00,0,"1","6,38","0,83","szigetvar_gamma","rain","0,35","0,7468","3,78","3,63",0,0,0,0
2019-03-05 03:15:00,0,"1","6,445","0,82","szigetvar_gamma","fog","0,305","0,635675","3,64","3,8075",0,0,0,0
2019-03-05 03:30:00,0,"1","6,51","0,81","szigetvar_gamma","fog","0,26","0,52455","3,5","3,985",0,0,0,0
2019-03-05 03:45:00,0,"1","6,575","0,8","szigetvar_gamma","fog","0,215","0,413425","3,36","4,1625",0,0,0,0
2019-03-05 04:00:00,0,"1","6,64","0,79","szigetvar_gamma","fog","0,17","0,3023","3,22","4,34",0,0,0,0
2019-03-05 04:15:00,0,"1","6,515","0,7925","szigetvar_gamma","cloudy","0,1525","0,256575","3,1375","4,31",0,0,0,0
2019-03-05 04:30:00,0,"1","6,39","0,795","szigetvar_gamma","cloudy","0,135","0,21085","3,055","4,28",0,0,0,0
2019-03-05 04:45:00,0,"1","6,265","0,7975","szigetvar_gamma","cloudy","0,1175","0,165125","2,9725","4,25",0,0,0,0
2019-03-05 05:00:00,0,"1","6,14","0,8","szigetvar_gamma","cloudy","0,1","0,1194","2,89","4,22",0,0,0,0
2019-03-05 05:15:00,0,"1","6,125","0,7975","szigetvar_gamma","cloudy","0,085","0,097175","2,835","4,215",0,0,0,0
2019-03-05 05:30:00,0,"1","6,11","0,795","szigetvar_gamma","cloudy","0,07","0,07495","2,78","4,21",0,0,0,0
2019-03-05 05:45:00,0,"1","6,095","0,7925","szigetvar_gamma","cloudy","0,055","0,052725","2,725","4,205",0,0,0,0
2019-03-05 06:00:00,0,"1","6,08","0,79","szigetvar_gamma","cloudy","0,04","0,0305","2,67","4,2",0,0,0,0
2019-03-05 06:15:00,0.5,"1","5,4625","0,8225","szigetvar_gamma","cloudy","0,03","0,022875","2,6225","3,5575",1,0,0,0
2019-03-05 06:30:00,5.697,"1","4,845","0,855","szigetvar_gamma","cloudy","0,02","0,01525","2,575","2,915",23,0,0.2224,0.9361
2019-03-05 06:45:00,21.091,"1","4,2275","0,8875","szigetvar_gamma","cloudy","0,01","0,007625","2,5275","2,2725",51,0,4.3467,13.1396
2019-03-05 07:00:00,37.584,"1","3,61","0,92","szigetvar_gamma","cloudy","0","0","2,48","1,63",79,0,12.1356,28.4994
2019-03-05 07:15:00,49.479,"0,9825","4,695","0,865","szigetvar_gamma","partly-cloudy-day","0","0","2,565","2,845",106,0,21.6496,43.628
2019-03-05 07:30:00,80.766,"0,965","5,78","0,81","szigetvar_gamma","partly-cloudy-day","0","0","2,65","4,06",132,0,32.0349,58.4607
2019-03-05 07:45:00,127.946,"0,9475","6,865","0,755","szigetvar_gamma","partly-cloudy-day","0","0","2,735","5,275",157,0,42.8536,72.9339
2019-03-05 08:00:00,170.028,"0,93","7,95","0,7","szigetvar_gamma","partly-cloudy-day","0","0","2,82","6,49",181,0,53.8197,86.9858
2019-03-05 08:15:00,101.057,"0,9025","7,9675","0,7275","szigetvar_gamma","partly-cloudy-day","0","0","3,3525","6,2875",205,0,64.7333,100.5563
2019-03-05 08:30:00,121.548,"0,875","7,985","0,755","szigetvar_gamma","partly-cloudy-day","0","0","3,885","6,085",227,0,75.443,113.5872
2019-03-05 08:45:00,169.628,"0,8475","8,0025","0,7825","szigetvar_gamma","partly-cloudy-day","0","0","4,4175","5,8825",247,0,85.8277,126.0228
2019-03-05 09:00:00,226.304,"0,82","8,02","0,81","szigetvar_gamma","partly-cloudy-day","0","0","4,95","5,68",267,0,95.7878,137.81
2019-03-05 09:15:00,240.298,"0,8","8,0675","0,81","szigetvar_gamma","partly-cloudy-day","0","0","4,98","5,67",285,0,105.2393,148.8982
2019-03-05 09:30:00,204.813,"0,78","8,115","0,81","szigetvar_gamma","partly-cloudy-day","0","0","5,01","5,66",301,0,114.1109,159.2401
2019-03-05 09:45:00,253.693,"0,76","8,1625","0,81","szigetvar_gamma","partly-cloudy-day","0","0","5,04","5,65",316,0,122.3407,168.7913
2019-03-05 10:00:00,354.55,"0,74","8,21","0,81","szigetvar_gamma","partly-cloudy-day","0","0","5,07","5,64",329,0,129.8749,177.5111
2019-03-05 10:15:00,254.292,"0,7425","9,0175","0,77","szigetvar_gamma","partly-cloudy-day","0","0","5,05","7,09",340,0,136.8024,185.3622
2019-03-05 10:30:00,279.782,"0,745","9,825","0,73","szigetvar_gamma","partly-cloudy-day","0","0","5,03","8,54",350,0,143.092,192.3109
2019-03-05 10:45:00,286.279,"0,7475","10,6325","0,69","szigetvar_gamma","partly-cloudy-day","0","0","5,01","9,99",357,0,148.5608,198.3277
2019-03-05 11:00:00,354.35,"0,75","11,44","0,65","szigetvar_gamma","partly-cloudy-day","0","0","4,99","11,44",363,0,153.1737,203.3867
2019-03-05 11:15:00,390.135,"0,75","11,635","0,64","szigetvar_gamma","partly-cloudy-day","0","0","4,94","11,635",367,0,156.9077,207.4664
2019-03-05 11:30:00,415.924,"0,75","11,83","0,63","szigetvar_gamma","partly-cloudy-day","0","0","4,89","11,83",369,0,159.7449,210.5493
2019-03-05 11:45:00,355.25,"0,75","12,025","0,62","szigetvar_gamma","partly-cloudy-day","0","0","4,84","12,025",370,0,161.6725,212.6224
2019-03-05 12:00:00,364.746,"0,75","12,22","0,61","szigetvar_gamma","partly-cloudy-day","0","0","4,79","12,22",368,0,162.6826,213.6768
2019-03-05 12:15:00,393.534,"0,75","12,545","0,5975","szigetvar_gamma","partly-cloudy-day","0","0","4,82","12,545",364,0,162.7723,213.708
2019-03-05 12:30:00,404.429,"0,75","12,87","0,585","szigetvar_gamma","partly-cloudy-day","0","0","4,85","12,87",359,0,161.9433,212.716
2019-03-05 12:45:00,360.748,"0,75","13,195","0,5725","szigetvar_gamma","partly-cloudy-day","0","0","4,88","13,195",352,0,160.2023,210.7052
2019-03-05 13:00:00,335.958,"0,75","13,52","0,56","szigetvar_gamma","partly-cloudy-day","0","0","4,91","13,52",343,0,157.5606,207.6842
2019-03-05 13:15:00,417.224,"0,75","13,81","0,55","szigetvar_gamma","partly-cloudy-day","0","0","4,9175","13,81",332,0,153.9142,203.666
2019-03-05 13:30:00,408.427,"0,75","14,1","0,54","szigetvar_gamma","partly-cloudy-day","0","0","4,925","14,1",319,0,149.2819,198.6679
2019-03-05 13:45:00,394.433,"0,75","14,39","0,53","szigetvar_gamma","partly-cloudy-day","0","0","4,9325","14,39",305,0,143.8077,192.7114
2019-03-05 14:00:00,411.826,"0,75","14,68","0,52","szigetvar_gamma","partly-cloudy-day","0","0","4,94","14,68",289,0,137.5213,185.8221
2019-03-05 14:15:00,403.53,"0,75","14,65","0,4975","szigetvar_gamma","partly-cloudy-day","0","0","4,2","14,65",271,0,130.4575,178.0296
2019-03-05 14:30:00,372.442,"0,75","14,62","0,475","szigetvar_gamma","partly-cloudy-day","0","0","3,46","14,62",252,0,122.6572,169.3674
2019-03-05 14:45:00,343.954,"0,75","14,59","0,4525","szigetvar_gamma","partly-cloudy-day","0","0","2,72","14,59",232,0,114.1681,159.8726
2019-03-05 15:00:00,315.566,"0,75","14,56","0,43","szigetvar_gamma","partly-cloudy-day","0","0","1,98","14,56",210,0,105.045,149.586
2019-03-05 15:15:00,285.979,"0,61","14,855","0,415","szigetvar_gamma","clear-day","0","0","1,7575","14,855",187,0,95.3523,138.5517
2019-03-05 15:30:00,252.993,"0,47","15,15","0,4","szigetvar_gamma","clear-day","0","0","1,535","15,15",163,0,85.1655,126.8171
2019-03-05 15:45:00,217.608,"0,33","15,445","0,385","szigetvar_gamma","clear-day","0","0","1,3125","15,445",138,0,74.5745,114.4326
2019-03-05 16:00:00,178.824,"0,19","15,74","0,37","szigetvar_gamma","clear-day","0","0","1,09","15,74",112,0,63.6888,101.4513
2019-03-05 16:15:00,116.351,"0,185","15,4325","0,37","szigetvar_gamma","clear-day","0","0","0,8525","15,4325",86,0,52.7302,87.9288
2019-03-05 16:30:00,76.168,"0,18","15,125","0,37","szigetvar_gamma","clear-day","0","0","0,615","15,125",58,0,41.8546,73.9232
2019-03-05 16:45:00,63.773,"0,175","14,8175","0,37","szigetvar_gamma","clear-day","0","0","0,3775","14,8175",30,0,31.1939,59.4945
2019-03-05 17:00:00,27.788,"0,17","14,51","0,37","szigetvar_gamma","clear-day","0","0","0,14","14,51",5,0,21.0624,44.7047
2019-03-05 17:15:00,9.096,"0,1625","13,7225","0,42","szigetvar_gamma","clear-night","0","0","0,9","13,7225",0,0,11.9257,29.6171
2019-03-05 17:30:00,1.299,"0,155","12,935","0,47","szigetvar_gamma","clear-night","0","0","1,66","12,935",0,0,4.51,14.2966
2019-03-05 17:45:00,0,"0,1475","12,1475","0,52","szigetvar_gamma","clear-night","0","0","2,42","12,1475",0,0,0.3235,1.3892
2019-03-05 18:00:00,0,"0,14","11,36","0,57","szigetvar_gamma","clear-night","0","0","3,18","11,36",0,0,0,0
2019-03-05 18:15:00,0,"0,1375","10,97","0,555","szigetvar_gamma","clear-night","0","0","2,44","10,97",0,0,0,0
2019-03-05 18:30:00,0,"0,135","10,58","0,54","szigetvar_gamma","clear-night","0","0","1,7","10,58",0,0,0,0
2019-03-05 18:45:00,0,"0,1325","10,19","0,525","szigetvar_gamma","clear-night","0","0","0,96","10,19",0,0,0,0
2019-03-05 19:00:00,0,"0,13","9,8","0,51","szigetvar_gamma","clear-night","0","0","0,22","9,8",0,0,0,0
2019-03-05 19:15:00,0,"0,1275","9,53","0,52","szigetvar_gamma","clear-night","0","0","0,18","9,4375",0,0,0,0
2019-03-05 19:30:00,0,"0,125","9,26","0,53","szigetvar_gamma","clear-night","0","0","0,14","9,075",0,0,0,0
2019-03-05 19:45:00,0,"0,1225","8,99","0,54","szigetvar_gamma","clear-night","0","0","0,1","8,7125",0,0,0,0
2019-03-05 20:00:00,0,"0,12","8,72","0,55","szigetvar_gamma","clear-night","0","0","0,06","8,35",0,0,0,0
2019-03-05 20:15:00,0,"0,125","8,5325","0,5525","szigetvar_gamma","clear-night","0","0","-0,025","8,0575",0,0,0,0
2019-03-05 20:30:00,0,"0,13","8,345","0,555","szigetvar_gamma","clear-night","0","0","-0,11","7,765",0,0,0,0
2019-03-05 20:45:00,0,"0,135","8,1575","0,5575","szigetvar_gamma","clear-night","0","0","-0,195","7,4725",0,0,0,0
2019-03-05 21:00:00,0,"0,14","7,97","0,56","szigetvar_gamma","clear-night","0","0","-0,28","7,18",0,0,0,0
2019-03-05 21:15:00,0,"0,14","7,82","0,565","szigetvar_gamma","clear-night","0","0","-0,295","6,9225",0,0,0,0
2019-03-05 21:30:00,0,"0,14","7,67","0,57","szigetvar_gamma","clear-night","0","0","-0,31","6,665",0,0,0,0
2019-03-05 21:45:00,0,"0,14","7,52","0,575","szigetvar_gamma","clear-night","0","0","-0,325","6,4075",0,0,0,0
2019-03-05 22:00:00,0,"0,14","7,37","0,58","szigetvar_gamma","clear-night","0","0","-0,34","6,15",0,0,0,0
2019-03-05 22:15:00,0,"0,1325","7,2925","0,59","szigetvar_gamma","clear-night","0","0","-0,2125","5,915",0,0,0,0
2019-03-05 22:30:00,0,"0,125","7,215","0,6","szigetvar_gamma","clear-night","0","0","-0,085","5,68",0,0,0,0
2019-03-05 22:45:00,0,"0,1175","7,1375","0,61","szigetvar_gamma","clear-night","0","0","0,0425","5,445",0,0,0,0
2019-03-05 23:00:00,0,"0,11","7,06","0,62","szigetvar_gamma","clear-night","0","0","0,17","5,21",0,0,0,0
2019-03-05 23:15:00,0,"0,1","7,0425","0,6275","szigetvar_gamma","clear-night","0","0","0,37","5,0425",0,0,0,0
2019-03-05 23:30:00,0,"0,09","7,025","0,635","szigetvar_gamma","clear-night","0","0","0,57","4,875",0,0,0,0
2019-03-05 23:45:00,0,"0,08","7,0075","0,6425","szigetvar_gamma","clear-night","0","0","0,77","4,7075",0,0,0,0
2019-03-06 00:00:00,0,"0,07","6,99","0,65","szigetvar_gamma","clear-night","0","0","0,97","4,54",0,0,0,0
